CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
2	198388364	217285095	477	-0	13619, 14095
2	217364084	217364712	3	-2.5717	14096, 14098
2	217498464	219127880	37	0	14099, 14135
2	219131229	219132301	3	-1.8563	14136, 14138
2	219134119	223386657	266	0	14139, 14404
2	223497956	223507638	5	-2.2048	14405, 14409
2	223553123	224782734	30	-0	14410, 14439
2	224822357	224824458	4	-0.9463	14440, 14443
2	224824568	231927039	156	0.0119	14444, 14599
2	231927233	231978510	6	-1.309	14600, 14605
2	231978602	237489684	217	0.0092	14606, 14822
2	237998529	238002780	5	-1.0525	14823, 14827
2	238289650	242814479	260	-0	14828, 15087
3	369847	3144459	20	0	15088, 15107
3	3179043	3188143	4	-1.8438	15108, 15111
3	3188138	23942539	506	0.0065	15112, 15617
3	23959478	23959964	2	-3.0842	15618, 15619
3	23996131	40499482	364	0.0044	15620, 15983
3	40500205	40502982	4	-1.5934	15984, 15987
3	40528434	42610464	50	-0	15988, 16037
3	42633033	42635939	4	-1.8346	16038, 16041
3	42674240	45000825	143	0.017	16042, 16184
3	45030663	45038714	5	-0.7467	16185, 16189
3	45077005	48626092	279	-0.0102	16190, 16468
3	48626357	48646706	7	-0.8847	16469, 16475
3	48658925	49137855	80	-0	16476, 16555
3	49141081	49141885	4	-1.8522	16556, 16559
3	49153340	49760441	101	-0	16560, 16660
3	49760859	49761052	2	-1.45	16661, 16662
3	49764952	52294472	289	-0	16663, 16951
3	52295394	52312246	4	-1.516	16952, 16955
3	52324513	52400528	10	0.1174	16956, 16965
3	52440325	52442596	5	-0.8848	16966, 16970
3	52448516	52692325	39	-0	16971, 17009
3	52721341	52725089	5	-1.1562	17010, 17014
3	52730287	63973946	271	0	17015, 17285
3	64004621	64005070	3	-3.0755	17286, 17288
3	64007992	69351543	77	0	17289, 17365
3	69988310	70008484	5	-1.9587	17366, 17370
3	71064775	93758768	133	-0	17371, 17503
3	93780086	93780204	2	-1.7263	17504, 17505
3	93780219	101298845	120	-0	17506, 17625
3	101383884	101401726	8	-1.3905	17626, 17633
3	101445562	113380081	225	-0	17634, 17858
3	113442267	113442869	5	-1.1501	17859, 17863
3	113499975	113505141	5	-2.7801	17864, 17868
3	113627797	120134843	142	-0	17869, 18010
3	120315306	120319990	5	-1.2918	18011, 18015
3	120365112	127298724	282	0.0047	18016, 18297
3	127318292	127327261	5	-1.61	18298, 18302
3	127358200	127642833	20	0	18303, 18322
3	127774511	127831809	10	-1.3357	18323, 18332
3	127872481	128840212	55	0	18333, 18387
3	128852980	128859319	6	-1.8901	18388, 18393
3	128890098	139069067	334	0	18394, 18727
3	139088193	139096905	4	-2.9369	18728, 18731
3	139098252	184083015	968	-0.0233	18732, 19699
3	184084511	184086001	4	-2.3108	19700, 19703
3	184090615	197707217	472	-0.0555	19704, 20175
4	265908	57843392	1173	0.0037	20176, 21348
4	57857003	57876606	5	-2.2249	21349, 21353
4	57976128	99428866	841	0.0029	21354, 22194
4	99806181	99812448	4	-1.8133	22195, 22198
4	99917000	120528383	401	0.0043	22199, 22599
4	120982079	120986962	5	-1.8769	22600, 22604
4	121738063	122682823	29	0	22605, 22633
4	122723865	122744665	10	-1.0367	22634, 22643
4	122770048	128725223	82	0	22644, 22725
4	128806908	128807649	5	-1.2865	22726, 22730
4	128859969	145628315	178	0	22731, 22908
4	145916714	146038543	10	-2.0875	22909, 22918
4	146067408	146823974	27	0.0708	22919, 22945
4	147104145	147108434	2	-1.9348	22946, 22947
4	147108429	155467047	153	-0.0293	22948, 23100
4	155467045	155468986	4	-1.1133	23101, 23104
4	155486973	190876209	542	0.0232	23105, 23646
5	143220	32739128	370	0.0043	23647, 24016
5	33453456	33456282	4	-1.5798	24017, 24020
5	33457356	37245599	122	0	24021, 24142
5	37328488	37605182	9	-1.2148	24143, 24151
5	37605214	43277428	137	0	24152, 24288
5	43297189	43298981	5	-2.1885	24289, 24293
5	43382098	64867746	317	0	24294, 24610
5	64867816	64868017	4	-2.0026	24611, 24614
5	64906815	74518103	225	-0	24615, 24839
5	74643073	74646185	4	-2.332	24840, 24843
5	74646629	81474407	213	0	24844, 25056
5	81572231	81573586	5	-2.2965	25057, 25061
5	81606008	112174650	313	0	25062, 25374
5	112198245	112200367	6	-1.4962	25375, 25380
5	112238142	133496785	429	0	25381, 25809
5	133496782	133537704	8	-1.4395	25810, 25817
5	133541774	137518921	170	-0	25818, 25987
5	137536813	137548874	5	-1.6884	25988, 25992
5	137593593	137802916	30	0	25993, 26022
5	137847176	137909487	10	-1.3366	26023, 26032
5	138118981	145483765	542	8e-4	26033, 26574
5	145523857	145544014	5	-1.288	26575, 26579
5	145609317	148756474	124	-0	26580, 26703
5	148899851	148930415	5	-1.1566	26704, 26708
5	148980658	159437760	339	0.0198	26709, 27047
5	159437813	159476556	4	-1.6613	27048, 27051
5	159520984	176730093	390	-0	27052, 27441
5	176731706	176732937	3	-2.0678	27442, 27444
5	176734958	179020650	163	-0	27445, 27607
5	179044888	179048339	5	-0.8691	27608, 27612
5	179070464	180651672	126	0	27613, 27738
5	180666171	180670700	5	-1.1561	27739, 27743
5	180687336	180687573	5	0.0207	27744, 27748
6	311927	144263514	4336	-0.0127	27749, 32084
6	144416451	144416569	5	-3.6198	32085, 32089
6	144507850	149721697	62	-0	32090, 32151
6	149721710	149862555	5	-1.0486	32152, 32156
6	149862650	153077310	118	-0.0324	32157, 32274
6	153296098	153296565	5	-1.3647	32275, 32279
6	153316399	160196343	147	-0.0163	32280, 32426
6	160202122	160205806	5	-2.0333	32427, 32431
6	160212005	170893598	232	-0.0109	32432, 32663
7	193329	44611339	1133	0.0016	32664, 33796
7	44612006	44613228	4	-1.782	33797, 33800
7	44621070	65579907	318	0.026	33801, 34118
7	65592705	65617270	12	-1.0063	34119, 34130
7	65617262	98519508	704	-0.0039	34131, 34834
7	98522781	98524968	2	-1.9457	34835, 34836
7	98535375	100028317	221	0.0086	34837, 35057
7	100028417	100030747	6	-1.1925	35058, 35063
7	100033530	158457288	1647	3e-4	35064, 36710
7	158464256	158482650	4	-1.4093	36711, 36714
7	158560333	158902568	15	0	36715, 36729
8	193783	17094867	287	-0	36730, 37016
8	17100539	17137574	9	-0.8811	37017, 37025
8	17188762	20066989	80	-0	37026, 37105
8	20067909	20069232	4	-3.0172	37106, 37109
8	20110656	28651424	345	-0.0343	37110, 37454
8	28651437	28695224	4	-1.6648	37455, 37458
8	28827828	30361951	42	-0	37459, 37500
8	30469865	30492570	5	-2.3309	37501, 37505
8	30502906	33310768	53	0	37506, 37558
8	33346104	33369498	6	-1.6496	37559, 37564
8	33369608	37704498	44	-0.0181	37565, 37608
8	37704511	37707169	4	-1.6363	37609, 37612
8	37732699	54147443	319	-0	37613, 37931
8	54708369	54730050	4	-2.4042	37932, 37935
8	54852142	56879297	48	0	37936, 37983
8	56985777	56986630	4	-2.6551	37984, 37987
8	57026074	128428416	1239	0.0016	37988, 39226
8	128750568	128751088	4	-2.0984	39227, 39230
8	128751121	144900216	357	0	39231, 39587
8	144900222	144900676	3	-2.8098	39588, 39590
8	144921226	145641340	109	0	39591, 39699
8	145650387	145669319	10	-1.4608	39700, 39709
8	145689836	146002939	59	-0	39710, 39768
8	146016816	146017426	5	-2.265	39769, 39773
8	146032643	146278539	35	0	39774, 39808
9	117370	33060558	508	0	39809, 40316
9	33062041	33071746	4	-2.5345	40317, 40320
9	33135269	33443891	32	0	40321, 40352
9	33469080	33472071	4	-1.4163	40353, 40356
9	33472262	34564805	70	-0	40357, 40426
9	34610975	34611220	5	-1.2249	40427, 40431
9	34616069	35044242	61	-0.0579	40432, 40492
9	35061671	35066801	4	-1.8841	40493, 40496
9	35067898	37770023	215	0.0228	40497, 40711
9	37784043	37784856	3	-1.812	40712, 40714
9	37784854	86571228	307	-0	40715, 41021
9	86586943	86591981	5	-2.5649	41022, 41026
9	86616071	101900365	425	-0.0231	41027, 41451
9	101983827	101984920	6	-1.7047	41452, 41457
9	101990175	117186734	433	0	41458, 41890
9	117354822	117359866	4	-1.499	41891, 41894
9	117359859	124855602	133	-0	41895, 42027
9	124910470	124914663	5	-0.9115	42028, 42032
9	124929106	125145855	28	-0	42033, 42060
9	125582670	125585373	4	-0.8519	42061, 42064
9	125585431	127083816	51	-0	42065, 42115
9	127167692	127177156	5	-1.5551	42116, 42120
9	127262434	133993273	488	0.0105	42121, 42608
9	134008516	134014768	2	-2.815	42609, 42610
9	134021565	140919541	672	-0.0043	42611, 43282
10	93862	909747	16	0.057	43283, 43298
10	1041894	1044993	5	-1.6093	43299, 43303
10	1065728	12252333	203	-0	43304, 43506
10	12257752	12257834	3	-2.0963	43507, 43509
10	12259435	43090025	565	0.0034	43510, 44074
10	43288400	43292436	5	-1.1705	44075, 44079
10	43596047	51584668	240	0	44080, 44319
10	51612928	51768731	6	-1.5695	44320, 44325
10	51768810	56077048	46	0.0793	44326, 44371
10	58119473	58119568	2	-1.8422	44372, 44373
10	58119796	74914101	445	-0.0034	44374, 44818
10	74914114	74920301	3	-1.8693	44819, 44821
10	74937668	79686029	162	-0	44822, 44983
10	79764636	79795370	8	-1.7674	44984, 44991
10	79796974	81272584	19	-0	44992, 45010
10	81272620	81272663	2	-1.6309	45011, 45012
10	81317822	88123837	109	0	45013, 45121
10	88259473	88260128	4	-0.953	45122, 45125
10	88277719	94366988	228	0.0117	45126, 45353
10	94368780	94381154	4	-2.1658	45354, 45357
10	94449835	102108008	388	-0.0038	45358, 45745
10	102108050	102114269	3	-2.5537	45746, 45748
10	102239668	112262635	378	-0.0625	45749, 46126
10	112340726	112350228	5	-1.3258	46127, 46131
10	112540583	112724256	20	0.0687	46132, 46151
10	112724387	112764442	4	-0.9929	46152, 46155
10	112837968	120789792	200	0.1643	46156, 46355
10	120818829	120830587	5	-1.5001	46356, 46360
10	120871380	124909170	152	-0	46361, 46512
10	124914533	124914643	3	-1.4065	46513, 46515
10	124915168	135439049	279	-0.0269	46516, 46794
11	193748	205983	15	-0	46795, 46809
11	209284	209863	3	-1.6756	46810, 46812
11	210581	244189	8	-0	46813, 46820
11	244421	247406	4	-1.1559	46821, 46824
11	279432	804274	141	-0	46825, 46965
11	810302	811662	4	-1.3512	46966, 46969
11	819837	837526	15	-0	46970, 46984
11	840418	842436	4	-1.916	46985, 46988
11	865508	2997273	174	-0	46989, 47162
11	3050268	3062157	5	-2.0818	47163, 47167
11	3125475	4091357	59	-0	47168, 47226
11	4127402	4142982	5	-2.3339	47227, 47231
11	4406945	7984890	201	0.008	47232, 47432
11	8009211	8014445	4	-1.5969	47433, 47436
11	8111766	8496329	20	-0	47437, 47456
11	8705551	8706440	5	-2.2511	47457, 47461
11	8736212	9519288	58	-0	47462, 47519
11	9598087	9598767	4	-2.2754	47520, 47523
11	9603169	14317325	112	0	47524, 47635
11	14498549	14539238	10	-2.1137	47636, 47645
11	14666446	33080607	396	0	47646, 48041
11	33123746	33163307	6	-1.8786	48042, 48047
11	33163429	34097960	36	-0.0127	48048, 48083
11	34097985	34152979	6	-0.9601	48084, 48089
11	34194754	46747709	257	0	48090, 48346
11	46797891	46818461	5	-1.7083	48347, 48351
11	46905434	57414470	200	0	48352, 48551
11	57427049	57428272	5	-1.5951	48552, 48556
11	57457527	60638486	206	-0	48557, 48762
11	60668780	60670262	5	-2.4161	48763, 48767
11	60687263	62340113	173	0	48768, 48940
11	62344678	62358895	4	-2.215	48941, 48944
11	62358916	62521151	81	-0	48945, 49025
11	62529350	62530466	5	-1.2937	49026, 49030
11	62543895	64527200	258	-0.0246	49031, 49288
11	64536923	64540957	5	-1.8327	49289, 49293
11	64566924	64757268	44	-0	49294, 49337
11	64785861	64786139	5	-1.4151	49338, 49342
11	64800003	64888500	46	0	49343, 49388
11	64888987	64889053	3	-2.2244	49389, 49391
11	64889061	65767620	186	-0	49392, 49577
11	65770827	65771172	4	-2.2671	49578, 49581
11	65779610	68574960	357	-0	49582, 49938
11	68660409	68665423	8	-1.2278	49939, 49946
11	68673655	69063484	25	-0	49947, 49971
11	69456199	69488073	10	-2.1753	49972, 49981
11	69518403	74994533	301	0	49982, 50282
11	75112710	75115103	4	-2.0656	50283, 50286
11	75141008	77340870	102	0	50287, 50388
11	77340900	77348653	3	-2.6933	50389, 50391
11	77412576	89648171	227	-0	50392, 50618
11	89650073	89868791	3	-2.0128	50619, 50621
11	89880617	108389018	385	-0	50622, 51006
11	108547870	108562639	5	-1.2004	51007, 51011
11	109294470	116657242	251	0	51012, 51262
11	116658214	116658576	3	-1.9809	51263, 51265
11	116661200	122852238	374	-0	51266, 51639
11	122930588	122931908	4	-2.1051	51640, 51643
11	122954422	125479363	120	-0	51644, 51763
11	125497635	125503244	4	-1.8067	51764, 51767
11	125513697	126110925	53	-0	51768, 51820
11	126120530	126137146	7	-0.787	51821, 51827
11	126141363	134014824	146	0	51828, 51973
11	134072754	134073649	3	-1.333	51974, 51976
11	134074809	134257463	32	0.0395	51977, 52008
12	247583	7065322	401	-0.0251	52009, 52409
12	7077675	7079425	5	-2.8619	52410, 52414
12	7090233	12940340	450	-0	52415, 52864
12	12967096	12974323	5	-1.3992	52865, 52869
12	13061292	32761028	487	0.0083	52870, 53356
12	32873676	32908497	8	-1.2657	53357, 53364
12	32908495	48963719	250	-0	53365, 53614
12	49065596	49073517	4	-1.4426	53615, 53618
12	49075209	49580470	97	-0	53619, 53715
12	49663606	49663754	2	-2.8174	53716, 53717
12	49666108	57011232	821	0.002	53718, 54538
12	57037250	57039086	4	-2.1388	54539, 54542
12	57039621	57106960	10	-0	54543, 54552
12	57107337	57107460	3	-2.5651	54553, 54555
12	57108384	69982042	440	0.0184	54556, 54995
12	69983415	69986788	3	-2.0779	54996, 54998
12	70004163	96181208	439	0.0021	54999, 55437
12	96255019	96259150	4	-2.801	55438, 55441
12	96284681	101680133	125	-0	55442, 55566
12	101693775	101723100	4	-1.6416	55567, 55570
12	101790313	108912450	235	0	55571, 55805
12	108932719	108959189	10	-1.2421	55806, 55815
12	108985691	131306258	902	0.0019	55816, 56717
12	131357571	131359230	5	-4.5486	56718, 56722
12	131456056	132425855	25	-0	56723, 56747
12	132445491	132627358	9	-0.9327	56748, 56756
12	132628596	133294140	36	0.0335	56757, 56792
12	133324446	133331291	5	-1.5589	56793, 56797
12	133381389	133810758	63	-0	56798, 56860
13	19751240	115090544	1535	-0	56861, 58395
14	19553559	21993752	197	0	58396, 58592
14	23057837	23057972	5	-1.4577	58593, 58597
14	23072373	23465426	70	-0	58598, 58667
14	23495487	23502895	9	-2.4503	58668, 58676
14	23503974	24684962	213	0.0076	58677, 58889
14	24687347	24707478	8	-0.4277	58890, 58897
14	24710884	24711455	5	-1.9667	58898, 58902
14	24728315	35331380	198	0	58903, 59100
14	35476506	35482685	5	-1.6654	59101, 59105
14	35522477	35739614	20	-0	59106, 59125
14	35739641	35782165	6	-2.215	59126, 59131
14	35872041	45700379	144	-0	59132, 59275
14	45700431	45711334	3	-1.1432	59276, 59278
14	45711962	47566264	11	0	59279, 59289
14	50052678	50069182	7	-1.6717	59290, 59296
14	50085611	53149054	152	0.0543	59297, 59448
14	53175512	53417184	20	-0.653	59449, 59468
14	53570521	58605836	126	0.0382	59469, 59594
14	58674653	58727698	8	-1.6984	59595, 59602
14	58727720	62203668	119	-0	59603, 59721
14	62229287	62233962	3	-1.6905	59722, 59724
14	62235413	65543386	113	-0	59725, 59837
14	65544655	65560525	9	-0.9418	59838, 59846
14	66135990	67843233	26	-0	59847, 59872
14	67843237	67847464	2	-3.2674	59873, 59874
14	67847457	75420635	358	-0	59875, 60232
14	75469812	75471532	5	-1.5829	60233, 60237
14	75514853	105716226	930	0.0033	60238, 61167
14	105718849	105739111	4	-1.858	61168, 61171
14	105752620	105995640	37	-0	61172, 61208
15	22833636	35086896	233	-0	61209, 61441
15	35198836	35224618	5	-1.8378	61442, 61446
15	35274591	41805010	251	0.0076	61447, 61697
15	41817196	41820104	4	-1.3714	61698, 61701
15	41820179	43661260	166	-0.0052	61702, 61867
15	43668385	43678523	5	-1.2154	61868, 61872
15	43748854	44092991	52	0	61873, 61924
15	44093323	44109616	6	-1.3261	61925, 61930
15	44127265	49327804	172	-0	61931, 62102
15	49426538	49436445	5	-1.704	62103, 62107
15	49509480	59911061	299	0	62108, 62406
15	59934422	59942955	5	-1.07	62407, 62411
15	59972424	65394960	191	0	62412, 62602
15	65421432	65425601	4	-1.4455	62603, 62606
15	65425712	66787744	78	0	62607, 62684
15	66789978	66795097	5	-1.7243	62685, 62689
15	66807950	69682067	109	0	62690, 62798
15	69714410	69747609	10	-1.5132	62799, 62808
15	70349910	75656907	278	0.0178	62809, 63086
15	75688795	75705376	4	-1.4952	63087, 63090
15	75706621	75801359	6	0.032	63091, 63096
15	75901909	75932349	10	-1.2988	63097, 63106
15	75941534	78807417	134	0	63107, 63240
15	78837238	78838074	4	-1.9027	63241, 63244
15	78838080	83657899	162	0	63245, 63406
15	83657893	83658708	4	-1.1458	63407, 63410
15	83677408	90039669	165	-0	63411, 63575
15	90118915	90135402	5	-0.9588	63576, 63580
15	90191533	101827221	269	0.0028	63581, 63849
15	101827859	101832254	4	-1.6338	63850, 63853
15	102190191	102264420	10	0.1634	63854, 63863
16	97538	111956	12	-0.8021	63864, 63875
16	112629	1306922	235	0.0039	63876, 64110
16	1364337	1370249	5	-1.7602	64111, 64115
16	1388973	2004034	132	-0	64116, 64247
16	2009708	2012914	7	-1.6171	64248, 64254
16	2014267	2546833	125	-0.0141	64255, 64379
16	2569219	2569350	5	-2.0578	64380, 64384
16	2570879	2580921	10	-0.1401	64385, 64394
16	2611476	2631693	4	-1.779	64395, 64398
16	2631685	2732808	6	0.6545	64399, 64404
16	2764110	2825507	11	0	64405, 64415
16	2825529	2827056	4	-1.0712	64416, 64419
16	2835458	3021702	40	-0	64420, 64459
16	3025675	3026701	5	-0.9365	64460, 64464
16	3063518	4385156	152	0	64465, 64616
16	4390942	4391465	4	-1.8568	64617, 64620
16	4391473	11873148	244	-0.0013	64621, 64864
16	11935833	11990484	10	-1.5018	64865, 64874
16	12059277	15166828	53	-0	64875, 64927
16	15166920	15463902	5	-1.8409	64928, 64932
16	15489823	23662148	322	0	64933, 65254
16	23669828	23692273	9	-1.733	65255, 65263
16	23712416	24552094	21	-0	65264, 65284
16	24552097	24580502	6	-1.6899	65285, 65290
16	24788477	29851748	213	0	65291, 65503
16	29871901	29872531	5	-2.0643	65504, 65508
16	29896897	30080008	55	0	65509, 65563
16	30092573	30094820	5	-1.6598	65564, 65568
16	30100111	30724952	109	-0	65569, 65677
16	30727400	30727717	2	-2.4247	65678, 65679
16	30731568	46714767	191	0.0276	65680, 65870
16	46724928	46726438	4	-1.9951	65871, 65874
16	46726435	56459112	214	-0	65875, 66088
16	56480577	56481862	5	-1.3584	66089, 66093
16	56485665	56852625	28	-0	66094, 66121
16	56862952	56865808	4	-2.0007	66122, 66125
16	56899310	57490527	69	-0	66126, 66194
16	57496940	57503214	5	-2.2158	66195, 66199
16	57509056	67469952	349	0	66200, 66548
16	67478498	67514882	5	-1.7845	66549, 66553
16	67516667	70285507	269	0.0162	66554, 66822
16	70285587	70310968	9	-2.2957	66823, 66831
16	70358549	70557300	25	-0	66832, 66856
16	70566489	70589104	5	-2.4258	66857, 66861
16	70688489	75669610	208	-0	66862, 67069
16	75669942	75675508	4	-1.9721	67070, 67073
16	75681903	84778443	208	-0.0257	67074, 67281
16	84778688	84779170	4	-1.6381	67282, 67285
16	84872216	88808490	164	0	67286, 67449
16	88871049	88872268	5	-1.2393	67450, 67454
16	88876884	89592754	49	0	67455, 67503
16	89627630	89627783	5	-3.0699	67504, 67508
16	89644043	90141422	99	-0	67509, 67607
17	96911	1707971	135	0	67608, 67742
17	1747243	1782647	5	-1.8042	67743, 67747
17	1840499	4621236	202	0.0126	67748, 67949
17	4635091	4636384	5	-1.7658	67950, 67954
17	4641701	4693328	30	-0.0636	67955, 67984
17	4700035	4701081	4	-1.9268	67985, 67988
17	4711274	7385884	369	-0.0152	67989, 68357
17	7401396	7406567	5	-2.258	68358, 68362
17	7452588	7557436	49	-0	68363, 68411
17	7578415	7579588	5	1.1713	68412, 68416
17	7592084	8093223	99	0	68417, 68515
17	8110110	8110628	5	-1.6908	68516, 68520
17	8137819	27005866	685	0.003	68521, 69205
17	27008953	27010750	3	-1.97	69206, 69208
17	27031167	30669040	241	0	69209, 69449
17	30678904	30796216	10	-1.2951	69450, 69459
17	30814784	36104768	305	-0.0021	69460, 69764
17	36288668	36476608	6	-1.1897	69765, 69770
17	36486974	36895878	40	-0	69771, 69810
17	36909505	36912221	4	-2.5265	69811, 69814
17	36912225	37008895	18	0	69815, 69832
17	37008895	37008975	3	-3.0989	69833, 69835
17	37054696	37343820	23	0.2172	69836, 69858
17	37347767	37359254	5	-1.0003	69859, 69863
17	37373095	37566787	13	0.123	69864, 69876
17	37566939	37627231	7	-0.9635	69877, 69883
17	37762117	38137369	77	0.1484	69884, 69960
17	38140702	38145035	4	-1.8391	69961, 69964
17	38172036	45056288	900	0.0056	69965, 70864
17	45229258	45249396	5	-3.2978	70865, 70869
17	45297258	47394984	211	-0	70870, 71080
17	47489060	47490550	5	-2.2089	71081, 71085
17	47583658	48778084	143	0	71086, 71228
17	48814350	48822121	5	-1.931	71229, 71233
17	48913406	65343602	589	0.0064	71234, 71822
17	65346348	65353524	3	-2.9378	71823, 71825
17	65362526	81043082	1037	0.0046	71826, 72862
18	163417	19154610	339	0.0033	72863, 73201
18	19202740	19203876	5	-2.4676	73202, 73206
18	19283541	29340503	182	0	73207, 73388
18	29453379	29522587	5	-1.0701	73389, 73393
18	29598926	43579429	184	0	73394, 73577
18	43667422	43671722	5	-1.8067	73578, 73582
18	43685253	47803547	114	-0.0125	73583, 73696
18	47812219	47908610	8	-0.7882	73697, 73704
18	47911685	55247341	106	0	73705, 73810
18	55274685	55278922	5	-1.7212	73811, 73815
18	55355721	77221351	322	-0.0044	73816, 74137
18	77440072	77464918	5	-1.7909	74138, 74142
18	77623764	77960791	37	-0	74143, 74179
